name,common_name
http://bio2rdf.org/drugbank:DB04946,Iloperidone
http://bio2rdf.org/drugbank:DB04948,Lofexidine
http://bio2rdf.org/drugbank:DB04953,Ezogabine
http://bio2rdf.org/drugbank:DB04957,Azimilide
http://bio2rdf.org/drugbank:DB04982,Talampanel
http://bio2rdf.org/drugbank:DB05014,XL999
http://bio2rdf.org/drugbank:DB05039,Indacaterol
http://bio2rdf.org/drugbank:DB05047,CX717
http://bio2rdf.org/drugbank:DB05066,AV411
http://bio2rdf.org/drugbank:DB05087,Ganaxolone
http://bio2rdf.org/drugbank:DB05109,Trabectedin
http://bio2rdf.org/drugbank:DB05137,Lobeline
http://bio2rdf.org/drugbank:DB05147,CYT997
http://bio2rdf.org/drugbank:DB05210,SF1126
http://bio2rdf.org/drugbank:DB05216,MP470
http://bio2rdf.org/drugbank:DB05239,XL518
http://bio2rdf.org/drugbank:DB05241,XL765
http://bio2rdf.org/drugbank:DB05259,Glatiramer Acetate
http://bio2rdf.org/drugbank:DB05260,Gallium nitrate
http://bio2rdf.org/drugbank:DB05262,Oxypurinol
http://bio2rdf.org/drugbank:DB05266,Ibudilast
http://bio2rdf.org/drugbank:DB05271,Rotigotine
http://bio2rdf.org/drugbank:DB05294,Vandetanib
http://bio2rdf.org/drugbank:DB05492,Epicept NP-1
http://bio2rdf.org/drugbank:DB05521,Telaprevir
http://bio2rdf.org/drugbank:DB05528,Mipomersen
http://bio2rdf.org/drugbank:DB05740,RPI-78M
http://bio2rdf.org/drugbank:DB05752,ALKS 27
http://bio2rdf.org/drugbank:DB05767,HMPL-004
http://bio2rdf.org/drugbank:DB05773,ado-trastuzumab emtansine
http://bio2rdf.org/drugbank:DB06042,ZEN-012
http://bio2rdf.org/drugbank:DB06080,ABT-869
http://bio2rdf.org/drugbank:DB06089,ICA-105665
http://bio2rdf.org/drugbank:DB06144,Sertindole
http://bio2rdf.org/drugbank:DB06148,Mianserin
http://bio2rdf.org/drugbank:DB06151,Acetylcysteine
http://bio2rdf.org/drugbank:DB06196,Icatibant
http://bio2rdf.org/drugbank:DB06204,Tapentadol
http://bio2rdf.org/drugbank:DB06207,Silodosin
http://bio2rdf.org/drugbank:DB06209,Prasugrel
http://bio2rdf.org/drugbank:DB06212,Tolvaptan
http://bio2rdf.org/drugbank:DB06216,Asenapine
http://bio2rdf.org/drugbank:DB06262,Droxidopa
http://bio2rdf.org/drugbank:DB06268,Sitaxentan
http://bio2rdf.org/drugbank:DB06273,Tocilizumab
http://bio2rdf.org/drugbank:DB06274,Alvimopan
http://bio2rdf.org/drugbank:DB06283,
http://bio2rdf.org/drugbank:DB06287,Temsirolimus
http://bio2rdf.org/drugbank:DB06288,Amisulpride
http://bio2rdf.org/drugbank:DB06366,Pertuzumab
http://bio2rdf.org/drugbank:DB06372,Rilonacept
http://bio2rdf.org/drugbank:DB06554,Gaboxadol
http://bio2rdf.org/drugbank:DB06589,Pazopanib
http://bio2rdf.org/drugbank:DB06594,Agomelatine
http://bio2rdf.org/drugbank:DB06616,Bosutinib
http://bio2rdf.org/drugbank:DB06623,Flupirtine
http://bio2rdf.org/drugbank:DB06626,Axitinib
http://bio2rdf.org/drugbank:DB06637,Dalfampridine
http://bio2rdf.org/drugbank:DB06655,Liraglutide
http://bio2rdf.org/drugbank:DB06663,Pasireotide
http://bio2rdf.org/drugbank:DB06674,golimumab
http://bio2rdf.org/drugbank:DB06681,Belatacept
http://bio2rdf.org/drugbank:DB06684,Vilazodone
http://bio2rdf.org/drugbank:DB06692,Aprotinin
http://bio2rdf.org/drugbank:DB06694,Xylometazoline
http://bio2rdf.org/drugbank:DB06700,Desvenlafaxine
http://bio2rdf.org/drugbank:DB06702,Fesoterodine
http://bio2rdf.org/drugbank:DB06711,Naphazoline
http://bio2rdf.org/drugbank:DB06712,Nilvadipine
http://bio2rdf.org/drugbank:DB06713,Norelgestromin
http://bio2rdf.org/drugbank:DB06716,Fospropofol
http://bio2rdf.org/drugbank:DB06720,Velaglucerase alfa
http://bio2rdf.org/drugbank:DB06725,Lornoxicam
http://bio2rdf.org/drugbank:DB06727,Sparteine
http://bio2rdf.org/drugbank:DB06738,Ketobemidone
http://bio2rdf.org/drugbank:DB06751,Drotaverine
http://bio2rdf.org/drugbank:DB06764,
http://bio2rdf.org/drugbank:DB06775,Carglumic Acid
http://bio2rdf.org/drugbank:DB06777,Chenodeoxycholic acid
http://bio2rdf.org/drugbank:DB06779,Dalteparin
http://bio2rdf.org/drugbank:DB06782,Dimercaprol
http://bio2rdf.org/drugbank:DB06800,Methylnaltrexone
http://bio2rdf.org/drugbank:DB06813,Pralatrexate
http://bio2rdf.org/drugbank:DB07080,"N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE"
http://bio2rdf.org/drugbank:DB07374,ANISOMYCIN
http://bio2rdf.org/drugbank:DB07401,METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE
http://bio2rdf.org/drugbank:DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE"
http://bio2rdf.org/drugbank:DB07636,"5-HEPTYL-6-HYDROXY-1,3-BENZOTHIAZOLE-4,7-DIONE"
http://bio2rdf.org/drugbank:DB07664,"5-AMINO-3-{[4-(AMINOSULFONYL)PHENYL]AMINO}-N-(2,6-DIFLUOROPHENYL)-1H-1,2,4-TRIAZOLE-1-CARBOTHIOAMIDE"
http://bio2rdf.org/drugbank:DB07690,"(3ALPHA,5BETA,12ALPHA)-3,12-DIHYDROXYCHOLAN-24-OIC ACID"
http://bio2rdf.org/drugbank:DB07752,FARNESYL
http://bio2rdf.org/drugbank:DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"
http://bio2rdf.org/drugbank:DB07778,FAMOXADONE
http://bio2rdf.org/drugbank:DB07780,FARNESYL DIPHOSPHATE
http://bio2rdf.org/drugbank:DB07841,GERANYLGERANYL DIPHOSPHATE
http://bio2rdf.org/drugbank:DB07918,2-HEPTYL-4-HYDROXY QUINOLINE N-OXIDE
http://bio2rdf.org/drugbank:DB07954,3-ISOBUTYL-1-METHYLXANTHINE
http://bio2rdf.org/drugbank:DB08185,2-METHYLTHIO-N6-ISOPENTENYL-ADENOSINE-5\'-MONOPHOSPHATE
http://bio2rdf.org/drugbank:DB08215,2-T-BUTYLAMINO-4-ETHYLAMINO-6-METHYLTHIO-S-TRIAZINE
http://bio2rdf.org/drugbank:DB08226,Myxopyronin B
http://bio2rdf.org/drugbank:DB08231,MYRISTIC ACID
http://bio2rdf.org/drugbank:DB08235,N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide
http://bio2rdf.org/drugbank:DB08236,"(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one"
http://bio2rdf.org/drugbank:DB08266,"methyl [(1E,5R)-5-{(3S)-3-[(2E,4E)-2,5-dimethylocta-2,4-dienoyl]-2,4-dioxo-3,4-dihydro-2H-pyran-6-yl}hexylidene]carbamate"
http://bio2rdf.org/drugbank:DB08330,METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE
http://bio2rdf.org/drugbank:DB08342,S-PALMITOYL-L-CYSTEINE
http://bio2rdf.org/drugbank:DB08348,"N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE"
http://bio2rdf.org/drugbank:DB08437,Puromycin
http://bio2rdf.org/drugbank:DB08453,2-NONYL-4-HYDROXYQUINOLINE N-OXIDE
http://bio2rdf.org/drugbank:DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE"
http://bio2rdf.org/drugbank:DB08604,Triclosan
http://bio2rdf.org/drugbank:DB08646,TRW3-(2-AMINO-3-HYDROXY-PROPYL)-6-(N\'-CYCLOHEXYL-HYDRAZINO)OCTAHYDRO-INDOL-7-OL
http://bio2rdf.org/drugbank:DB08689,UBIQUINONE-1
http://bio2rdf.org/drugbank:DB08690,UBIQUINONE-2
http://bio2rdf.org/drugbank:DB08795,Azidocillin
http://bio2rdf.org/drugbank:DB08802,Isothipendyl
http://bio2rdf.org/drugbank:DB08805,Metiamide
http://bio2rdf.org/drugbank:DB08806,Roxatidine acetate
http://bio2rdf.org/drugbank:DB08807,Bopindolol
http://bio2rdf.org/drugbank:DB08808,Bupranolol
http://bio2rdf.org/drugbank:DB08809,Dichloroacetic Acid
http://bio2rdf.org/drugbank:DB08810,Cinitapride
http://bio2rdf.org/drugbank:DB08811,Tofisopam
http://bio2rdf.org/drugbank:DB08815,Lurasidone
http://bio2rdf.org/drugbank:DB08818,Hyaluronan
http://bio2rdf.org/drugbank:DB08819,Tafluprost
http://bio2rdf.org/drugbank:DB08820,Ivacaftor
http://bio2rdf.org/drugbank:DB08822,Azilsartan medoxomil
http://bio2rdf.org/drugbank:DB08826,Deferiprone
http://bio2rdf.org/drugbank:DB08838,Agmatine
http://bio2rdf.org/drugbank:DB08846,Ellagic Acid
http://bio2rdf.org/drugbank:DB08860,Pitavastatin
http://bio2rdf.org/drugbank:DB08865,Crizotinib
http://bio2rdf.org/drugbank:DB08871,Eribulin
http://bio2rdf.org/drugbank:DB08872,gabapentin enacarbil
http://bio2rdf.org/drugbank:DB08875,Cabozantinib
http://bio2rdf.org/drugbank:DB08877,Ruxolitinib
http://bio2rdf.org/drugbank:DB08881,Vemurafenib
http://bio2rdf.org/drugbank:DB08883,Perampanel
http://bio2rdf.org/drugbank:DB08885,Aflibercept
http://bio2rdf.org/drugbank:DB08889,Carfilzomib
http://bio2rdf.org/drugbank:DB08893,Mirabegron
http://bio2rdf.org/drugbank:DB08895,Tofacitinib
http://bio2rdf.org/drugbank:DB08896,Regorafenib
http://bio2rdf.org/drugbank:DB08897,Aclidinium
http://bio2rdf.org/drugbank:DB08901,Ponatinib
http://bio2rdf.org/drugbank:DB08904,Certolizumab pegol
http://bio2rdf.org/drugbank:DB08912,Dabrafenib
http://bio2rdf.org/drugbank:DB08914,"Insulin, isophane"
http://bio2rdf.org/drugbank:DB08915,Aleglitazar
http://bio2rdf.org/drugbank:DB08916,Afatinib
http://bio2rdf.org/drugbank:DB08932,MACITENTAN
http://bio2rdf.org/drugbank:DB08950,Indoramin
http://bio2rdf.org/drugbank:DB08952,Indenolol
http://bio2rdf.org/drugbank:DB08954,Ifenprodil
http://bio2rdf.org/drugbank:DB08962,Glibornuride
http://bio2rdf.org/drugbank:DB08978,Fentonium
http://bio2rdf.org/drugbank:DB08980,Fendiline
http://bio2rdf.org/drugbank:DB08985,Etilefrine
http://bio2rdf.org/drugbank:DB09015,Potassium Canrenoate
http://bio2rdf.org/drugbank:DB09017,Brotizolam
http://bio2rdf.org/drugbank:DB09052,
http://bio2rdf.org/drugbank:DB09065,
http://bio2rdf.org/drugbank:DB09073,
http://bio2rdf.org/drugbank:DB09074,
http://bio2rdf.org/drugbank:DB09076,
http://bio2rdf.org/drugbank:DB09078,
http://bio2rdf.org/drugbank:DB09079,
http://bio2rdf.org/drugbank:DB09080,
http://bio2rdf.org/drugbank:DB09098,
http://bio2rdf.org/drugbank:DB09128,
http://bio2rdf.org/drugbank:DB09166,
http://bio2rdf.org/drugbank:DB09203,
http://bio2rdf.org/drugbank:DB09204,
http://bio2rdf.org/drugbank:DB09205,
http://bio2rdf.org/drugbank:DB09211,
http://bio2rdf.org/drugbank:DB09216,
http://bio2rdf.org/drugbank:DB09223,
http://bio2rdf.org/drugbank:DB09225,
http://bio2rdf.org/drugbank:DB09229,
http://bio2rdf.org/drugbank:DB09230,
http://bio2rdf.org/drugbank:DB09232,
http://bio2rdf.org/drugbank:DB09236,
http://bio2rdf.org/drugbank:DB09244,
http://bio2rdf.org/drugbank:DB09245,
http://bio2rdf.org/drugbank:DB09247,
http://bio2rdf.org/drugbank:DB09270,
http://bio2rdf.org/drugbank:DB09271,
http://bio2rdf.org/drugbank:DB09273,
http://bio2rdf.org/drugbank:DB09286,
http://bio2rdf.org/drugbank:DB09290,
http://bio2rdf.org/drugbank:DB09300,
http://bio2rdf.org/drugbank:DB09304,
http://bio2rdf.org/dbsnp:rs10008257,
http://bio2rdf.org/dbsnp:rs1001179,dbsnp:rs1001179
http://bio2rdf.org/dbsnp:rs10033900,
http://bio2rdf.org/dbsnp:rs10035440,dbsnp:rs10035440
http://bio2rdf.org/dbsnp:rs1003641,
http://bio2rdf.org/dbsnp:rs10042486,
http://bio2rdf.org/dbsnp:rs1005510,dbsnp:rs1005510
http://bio2rdf.org/dbsnp:rs10061133,dbsnp:rs10061133
http://bio2rdf.org/dbsnp:rs10068980,dbsnp:rs10068980
http://bio2rdf.org/dbsnp:rs1007869,
http://bio2rdf.org/dbsnp:rs1008899,dbsnp:rs1008899
http://bio2rdf.org/dbsnp:rs1011313,dbsnp:rs1011313
http://bio2rdf.org/dbsnp:rs10157410,dbsnp:rs10157410
http://bio2rdf.org/dbsnp:rs10192566,dbsnp:rs10192566
http://bio2rdf.org/dbsnp:rs1019385,dbsnp:rs1019385
http://bio2rdf.org/dbsnp:rs10193895,
http://bio2rdf.org/dbsnp:rs10214163,
http://bio2rdf.org/dbsnp:rs10229583,
http://bio2rdf.org/dbsnp:rs1024323,dbsnp:rs1024323
http://bio2rdf.org/dbsnp:rs10248420,dbsnp:rs10248420
http://bio2rdf.org/dbsnp:rs10267099,dbsnp:rs10267099
http://bio2rdf.org/dbsnp:rs10276036,dbsnp:rs10276036
http://bio2rdf.org/dbsnp:rs1029489,dbsnp:rs1029489
http://bio2rdf.org/dbsnp:rs10305420,dbsnp:rs10305420
http://bio2rdf.org/dbsnp:rs10306114,dbsnp:rs10306114
http://bio2rdf.org/dbsnp:rs1041981,dbsnp:rs1041981
http://bio2rdf.org/dbsnp:rs1041983,dbsnp:rs1041983
http://bio2rdf.org/dbsnp:rs1042136,dbsnp:rs1042136
http://bio2rdf.org/dbsnp:rs1042151,dbsnp:rs1042151
http://bio2rdf.org/dbsnp:rs10423928,dbsnp:rs10423928
http://bio2rdf.org/dbsnp:rs1042522,dbsnp:rs1042522
http://bio2rdf.org/dbsnp:rs1042597,dbsnp:rs1042597
http://bio2rdf.org/dbsnp:rs1042640,dbsnp:rs1042640
http://bio2rdf.org/dbsnp:rs1042713,dbsnp:rs1042713
http://bio2rdf.org/dbsnp:rs1042714,dbsnp:rs1042714
http://bio2rdf.org/dbsnp:rs1042858,dbsnp:rs1042858
http://bio2rdf.org/dbsnp:rs1042919,dbsnp:rs1042919
http://bio2rdf.org/dbsnp:rs1043879,dbsnp:rs1043879
http://bio2rdf.org/dbsnp:rs1044396,dbsnp:rs1044396
http://bio2rdf.org/dbsnp:rs10455872,dbsnp:rs10455872
http://bio2rdf.org/dbsnp:rs1045642,dbsnp:rs1045642
http://bio2rdf.org/dbsnp:rs10458360,dbsnp:rs10458360
http://bio2rdf.org/dbsnp:rs10465180,dbsnp:rs10465180
http://bio2rdf.org/dbsnp:rs1047626,dbsnp:rs1047626
http://bio2rdf.org/dbsnp:rs1047891,dbsnp:rs1047891
http://bio2rdf.org/dbsnp:rs1048101,dbsnp:rs1048101
http://bio2rdf.org/dbsnp:rs10485828,dbsnp:rs10485828
http://bio2rdf.org/dbsnp:rs1048943,dbsnp:rs1048943
http://bio2rdf.org/dbsnp:rs1048977,dbsnp:rs1048977
http://bio2rdf.org/dbsnp:rs10490924,dbsnp:rs10490924
http://bio2rdf.org/dbsnp:rs1049353,dbsnp:rs1049353
http://bio2rdf.org/dbsnp:rs10494366,dbsnp:rs10494366
http://bio2rdf.org/dbsnp:rs10497338,dbsnp:rs10497338
http://bio2rdf.org/dbsnp:rs10499194,
http://bio2rdf.org/dbsnp:rs10499563,
http://bio2rdf.org/dbsnp:rs1050152,dbsnp:rs1050152
http://bio2rdf.org/dbsnp:rs1050450,dbsnp:rs1050450
http://bio2rdf.org/dbsnp:rs10505168,dbsnp:rs10505168
http://bio2rdf.org/dbsnp:rs1050828,dbsnp:rs1050828
http://bio2rdf.org/dbsnp:rs10509681,dbsnp:rs10509681
http://bio2rdf.org/dbsnp:rs10511905,
http://bio2rdf.org/dbsnp:rs1051266,dbsnp:rs1051266
http://bio2rdf.org/dbsnp:rs1051375,dbsnp:rs1051375
http://bio2rdf.org/dbsnp:rs10514062,
http://bio2rdf.org/dbsnp:rs10515115,
http://bio2rdf.org/dbsnp:rs1051730,dbsnp:rs1051730
http://bio2rdf.org/dbsnp:rs1051740,dbsnp:rs1051740
http://bio2rdf.org/dbsnp:rs1053004,dbsnp:rs1053004
http://bio2rdf.org/dbsnp:rs1053005,dbsnp:rs1053005
http://bio2rdf.org/dbsnp:rs1053023,dbsnp:rs1053023
http://bio2rdf.org/dbsnp:rs1056836,
http://bio2rdf.org/dbsnp:rs1056892,
http://bio2rdf.org/dbsnp:rs1057868,dbsnp:rs1057868
http://bio2rdf.org/dbsnp:rs1057910,dbsnp:rs1057910
http://bio2rdf.org/dbsnp:rs1059288,dbsnp:rs1059288
http://bio2rdf.org/dbsnp:rs1060463,dbsnp:rs1060463
http://bio2rdf.org/dbsnp:rs1061170,dbsnp:rs1061170
http://bio2rdf.org/dbsnp:rs1061622,dbsnp:rs1061622
http://bio2rdf.org/dbsnp:rs1062535,dbsnp:rs1062535
http://bio2rdf.org/dbsnp:rs1062613,dbsnp:rs1062613
http://bio2rdf.org/dbsnp:rs1063320,dbsnp:rs1063320
http://bio2rdf.org/dbsnp:rs1063539,dbsnp:rs1063539
http://bio2rdf.org/dbsnp:rs1065634,dbsnp:rs1065634
http://bio2rdf.org/dbsnp:rs1065776,dbsnp:rs1065776
http://bio2rdf.org/dbsnp:rs1065852,dbsnp:rs1065852
http://bio2rdf.org/dbsnp:rs10737680,dbsnp:rs10737680
http://bio2rdf.org/dbsnp:rs1074145,
http://bio2rdf.org/dbsnp:rs1074373,
http://bio2rdf.org/dbsnp:rs10747673,
http://bio2rdf.org/dbsnp:rs1076560,dbsnp:rs1076560
http://bio2rdf.org/dbsnp:rs10789038,dbsnp:rs10789038
http://bio2rdf.org/dbsnp:rs10792367,
http://bio2rdf.org/dbsnp:rs1079598,dbsnp:rs1079598
http://bio2rdf.org/dbsnp:rs10799754,
http://bio2rdf.org/dbsnp:rs10800397,dbsnp:rs10800397
http://bio2rdf.org/dbsnp:rs10801555,dbsnp:rs10801555
http://bio2rdf.org/dbsnp:rs10811661,
http://bio2rdf.org/dbsnp:rs10845697,
http://bio2rdf.org/dbsnp:rs10865710,dbsnp:rs10865710
http://bio2rdf.org/dbsnp:rs10879346,dbsnp:rs10879346
http://bio2rdf.org/dbsnp:rs10898563,dbsnp:rs10898563
http://bio2rdf.org/dbsnp:rs10903129,dbsnp:rs10903129
http://bio2rdf.org/dbsnp:rs10917670,
http://bio2rdf.org/dbsnp:rs10919035,dbsnp:rs10919035
http://bio2rdf.org/dbsnp:rs10919563,dbsnp:rs10919563
http://bio2rdf.org/dbsnp:rs10929302,
http://bio2rdf.org/dbsnp:rs10929303,dbsnp:rs10929303
http://bio2rdf.org/dbsnp:rs10975641,dbsnp:rs10975641
http://bio2rdf.org/dbsnp:rs11030918,dbsnp:rs11030918
http://bio2rdf.org/dbsnp:rs11039149,dbsnp:rs11039149
http://bio2rdf.org/dbsnp:rs11045585,dbsnp:rs11045585
http://bio2rdf.org/dbsnp:rs11045879,dbsnp:rs11045879
http://bio2rdf.org/dbsnp:rs1105879,dbsnp:rs1105879
http://bio2rdf.org/dbsnp:rs1109866,dbsnp:rs1109866
http://bio2rdf.org/dbsnp:rs1109867,dbsnp:rs1109867
http://bio2rdf.org/dbsnp:rs11100483,dbsnp:rs11100483
http://bio2rdf.org/dbsnp:rs1110470,dbsnp:rs1110470
http://bio2rdf.org/dbsnp:rs11111201,dbsnp:rs11111201
http://bio2rdf.org/dbsnp:rs1112122,dbsnp:rs1112122
http://bio2rdf.org/dbsnp:rs11128347,
http://bio2rdf.org/dbsnp:rs11134178,
http://bio2rdf.org/dbsnp:rs11135740,
http://bio2rdf.org/dbsnp:rs11141915,dbsnp:rs11141915
http://bio2rdf.org/dbsnp:rs11144870,dbsnp:rs11144870
http://bio2rdf.org/dbsnp:rs11146020,dbsnp:rs11146020
http://bio2rdf.org/dbsnp:rs11188072,dbsnp:rs11188072
http://bio2rdf.org/dbsnp:rs11191548,
http://bio2rdf.org/dbsnp:rs11200638,dbsnp:rs11200638
http://bio2rdf.org/dbsnp:rs11209716,dbsnp:rs11209716
http://bio2rdf.org/dbsnp:rs11211524,dbsnp:rs11211524
http://bio2rdf.org/dbsnp:rs11212617,dbsnp:rs11212617
http://bio2rdf.org/dbsnp:rs11231809,
http://bio2rdf.org/dbsnp:rs11231825,dbsnp:rs11231825
http://bio2rdf.org/dbsnp:rs1123617,dbsnp:rs1123617
http://bio2rdf.org/dbsnp:rs11240594,dbsnp:rs11240594
http://bio2rdf.org/dbsnp:rs11246226,dbsnp:rs11246226
http://bio2rdf.org/dbsnp:rs11252394,
http://bio2rdf.org/dbsnp:rs112563513,dbsnp:rs112563513
http://bio2rdf.org/dbsnp:rs11264359,dbsnp:rs11264359
http://bio2rdf.org/dbsnp:rs1126442,dbsnp:rs1126442
http://bio2rdf.org/dbsnp:rs1126510,dbsnp:rs1126510
http://bio2rdf.org/dbsnp:rs1126643,dbsnp:rs1126643
http://bio2rdf.org/dbsnp:rs1126742,dbsnp:rs1126742
http://bio2rdf.org/dbsnp:rs11269124,dbsnp:rs11269124
http://bio2rdf.org/dbsnp:rs1127354,dbsnp:rs1127354
http://bio2rdf.org/dbsnp:rs1128397,dbsnp:rs1128397
http://bio2rdf.org/dbsnp:rs1128503,dbsnp:rs1128503
http://bio2rdf.org/dbsnp:rs1130609,dbsnp:rs1130609
http://bio2rdf.org/dbsnp:rs1131882,dbsnp:rs1131882
http://bio2rdf.org/dbsnp:rs1135840,dbsnp:rs1135840
http://bio2rdf.org/dbsnp:rs1136287,dbsnp:rs1136287
http://bio2rdf.org/dbsnp:rs1137101,dbsnp:rs1137101
http://bio2rdf.org/dbsnp:rs1137617,dbsnp:rs1137617
http://bio2rdf.org/dbsnp:rs1138272,dbsnp:rs1138272
http://bio2rdf.org/dbsnp:rs114202595,dbsnp:rs114202595
http://bio2rdf.org/dbsnp:rs1142345,dbsnp:rs1142345
http://bio2rdf.org/dbsnp:rs1143634,dbsnp:rs1143634
http://bio2rdf.org/dbsnp:rs1150226,dbsnp:rs1150226
http://bio2rdf.org/dbsnp:rs1152003,
http://bio2rdf.org/dbsnp:rs11545078,dbsnp:rs11545078
http://bio2rdf.org/dbsnp:rs115501901,dbsnp:rs115501901
http://bio2rdf.org/dbsnp:rs1155463,
http://bio2rdf.org/dbsnp:rs11563250,
http://bio2rdf.org/dbsnp:rs11568315,
http://bio2rdf.org/dbsnp:rs11568367,dbsnp:rs11568367
http://bio2rdf.org/dbsnp:rs11568658,dbsnp:rs11568658
http://bio2rdf.org/dbsnp:rs11568817,dbsnp:rs11568817
http://bio2rdf.org/dbsnp:rs1157122,dbsnp:rs1157122
http://bio2rdf.org/dbsnp:rs11572076,dbsnp:rs11572076
http://bio2rdf.org/dbsnp:rs11572080,dbsnp:rs11572080
http://bio2rdf.org/dbsnp:rs11575893,dbsnp:rs11575893
http://bio2rdf.org/dbsnp:rs11580141,dbsnp:rs11580141
http://bio2rdf.org/dbsnp:rs11586238,
http://bio2rdf.org/dbsnp:rs11587213,dbsnp:rs11587213
http://bio2rdf.org/dbsnp:rs11600347,dbsnp:rs11600347
http://bio2rdf.org/dbsnp:rs11603334,dbsnp:rs11603334
http://bio2rdf.org/dbsnp:rs1160351,dbsnp:rs1160351
http://bio2rdf.org/dbsnp:rs11615,dbsnp:rs11615
http://bio2rdf.org/dbsnp:rs11631682,
http://bio2rdf.org/dbsnp:rs116551936,
http://bio2rdf.org/dbsnp:rs11666735,dbsnp:rs11666735
http://bio2rdf.org/dbsnp:rs11677416,
http://bio2rdf.org/dbsnp:rs116855232,dbsnp:rs116855232
http://bio2rdf.org/dbsnp:rs11702779,dbsnp:rs11702779
http://bio2rdf.org/dbsnp:rs11706052,dbsnp:rs11706052
http://bio2rdf.org/dbsnp:rs11710163,dbsnp:rs11710163
http://bio2rdf.org/dbsnp:rs11730582,dbsnp:rs11730582
http://bio2rdf.org/dbsnp:rs11739136,dbsnp:rs11739136
http://bio2rdf.org/dbsnp:rs1175542,dbsnp:rs1175542
http://bio2rdf.org/dbsnp:rs11763492,dbsnp:rs11763492
http://bio2rdf.org/dbsnp:rs1176744,dbsnp:rs1176744
http://bio2rdf.org/dbsnp:rs11774231,
http://bio2rdf.org/dbsnp:rs1177809,dbsnp:rs1177809
http://bio2rdf.org/dbsnp:rs118192122,dbsnp:rs118192122
http://bio2rdf.org/dbsnp:rs118192124,dbsnp:rs118192124
http://bio2rdf.org/dbsnp:rs118192161,dbsnp:rs118192161
http://bio2rdf.org/dbsnp:rs118192162,dbsnp:rs118192162
http://bio2rdf.org/dbsnp:rs118192163,dbsnp:rs118192163
http://bio2rdf.org/dbsnp:rs118192167,dbsnp:rs118192167
http://bio2rdf.org/dbsnp:rs118192168,dbsnp:rs118192168
http://bio2rdf.org/dbsnp:rs118192170,dbsnp:rs118192170
http://bio2rdf.org/dbsnp:rs118192172,dbsnp:rs118192172
http://bio2rdf.org/dbsnp:rs118192175,dbsnp:rs118192175
http://bio2rdf.org/dbsnp:rs118192176,dbsnp:rs118192176
http://bio2rdf.org/dbsnp:rs118192177,dbsnp:rs118192177
http://bio2rdf.org/dbsnp:rs11819745,
http://bio2rdf.org/dbsnp:rs11854484,dbsnp:rs11854484
http://bio2rdf.org/dbsnp:rs11866002,dbsnp:rs11866002
http://bio2rdf.org/dbsnp:rs11872992,dbsnp:rs11872992
http://bio2rdf.org/dbsnp:rs11938228,dbsnp:rs11938228
http://bio2rdf.org/dbsnp:rs11960832,dbsnp:rs11960832
http://bio2rdf.org/dbsnp:rs119774,dbsnp:rs119774
http://bio2rdf.org/dbsnp:rs11979430,dbsnp:rs11979430
http://bio2rdf.org/dbsnp:rs12003906,dbsnp:rs12003906
http://bio2rdf.org/dbsnp:rs12041331,dbsnp:rs12041331
http://bio2rdf.org/dbsnp:rs12046844,
http://bio2rdf.org/dbsnp:rs1205,dbsnp:rs1205
http://bio2rdf.org/dbsnp:rs12054895,
http://bio2rdf.org/dbsnp:rs12069113,dbsnp:rs12069113
http://bio2rdf.org/dbsnp:rs12076902,dbsnp:rs12076902
http://bio2rdf.org/dbsnp:rs1208,dbsnp:rs1208
http://bio2rdf.org/dbsnp:rs12118636,
http://bio2rdf.org/dbsnp:rs121434568,dbsnp:rs121434568
http://bio2rdf.org/dbsnp:rs121434569,
http://bio2rdf.org/dbsnp:rs12143842,
http://bio2rdf.org/dbsnp:rs12145722,
http://bio2rdf.org/dbsnp:rs121918592,dbsnp:rs121918592
http://bio2rdf.org/dbsnp:rs121918593,dbsnp:rs121918593
http://bio2rdf.org/dbsnp:rs121918594,dbsnp:rs121918594
http://bio2rdf.org/dbsnp:rs121918595,dbsnp:rs121918595
http://bio2rdf.org/dbsnp:rs12221497,dbsnp:rs12221497
http://bio2rdf.org/dbsnp:rs12233719,dbsnp:rs12233719
